Paper,Cited By,author,reference,title,abstract,keyphrases,Influential
033b62167e7358c429738092109311af696e9137,d119ee4a7cc38b3fd4f820199c65b637952667d4,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,090df170fbffa830fae34a94032fa4ce88757a74,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,4db080cc272c68fb45df65eccdde6317edc44c28,0,0.033333333,0,0.026823537,0,0
033b62167e7358c429738092109311af696e9137,fc0519bfa8561106c183a219cd2d35dfa7cd7e7d,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,458e0f27ec08c9497d76a22953e7518b1b100dc6,0,0.034482759,0,0.04352014,-1,0
033b62167e7358c429738092109311af696e9137,ff6756fc110c2942e3fc83902e9a93a7b2fd32d5,0,0.066666667,0,0.123777821,0.111111111,0
033b62167e7358c429738092109311af696e9137,77753a8fafc6be5d5c9a582e96ce089445dd40f1,0,0.024390244,0,0.045655251,0,0
033b62167e7358c429738092109311af696e9137,44d201ab52f7ec30a74ba48d37120474f30b06ce,0,0,0.069972543,0.060604635,-1,0
033b62167e7358c429738092109311af696e9137,19edf7c3151fb9fae6055ebb452f7afefe1b9d86,0,0,0.064370994,0.027688919,0,0
033b62167e7358c429738092109311af696e9137,4bf96ed718c89af435929380a1a529f6721ef2ee,0,0.043478261,0,0.036369604,-1,0
033b62167e7358c429738092109311af696e9137,fc41e6c173a07c12251c4e40cc9a3e0db2ef9fa7,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,69a3f578c7989a85abafcaca767c29ef86a16d68,0,0,0.056297158,0.077480962,0,0
033b62167e7358c429738092109311af696e9137,8ae1bf7dadb9d3487327d2b19a648e8ad99068e7,0,0.086956522,0,0.015872095,0,0
033b62167e7358c429738092109311af696e9137,b2e3065a38fb355cd76c9afba3fe47bb88b12895,0,0,0,0.069636471,0,0
033b62167e7358c429738092109311af696e9137,8c7635bca49d86b50171cce3636993916e62738d,0,0.005154639,0,0.031742343,0,0
033b62167e7358c429738092109311af696e9137,31c95318e06bfc9e784dfb51abf875fbe8261794,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,90aa6db47425277d1488ff18e214bddd9a733d76,0,0,0.04467742,0.071916052,0,0
033b62167e7358c429738092109311af696e9137,af44f0f8368bbbcb89506eaeca9d1b465c1509c7,0,0,0,0.017022823,0,0
033b62167e7358c429738092109311af696e9137,a6165a348e9064085cce1844890385b256c3af96,0,0.035714286,0,0.029147337,0,0
033b62167e7358c429738092109311af696e9137,6f088f38d01bc8126cf5cf120843dc0cbd99f843,0,0,0,0.006471545,0,0
033b62167e7358c429738092109311af696e9137,effed9a06b7c5db94ac7b246461ddaafa5ca85ec,0,0,0.059929968,-1,-1,0
033b62167e7358c429738092109311af696e9137,07f33ce4159c1188ad20b864661731e246512239,0,0,0,0.017509769,0.111111111,0
033b62167e7358c429738092109311af696e9137,7d216539aebd6e6d5afd076ff94335c8fa07e564,0,0.058823529,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,c75348fa457f7dc33cb9c6d75b623fbf7651c608,0,0.014705882,0.046429279,0.051074176,0,0
033b62167e7358c429738092109311af696e9137,3df4122fda91be836eb12eb340f3dcec776605a3,0,0.074074074,0.069972543,0.12161283,0,0
033b62167e7358c429738092109311af696e9137,ae5c5bba5e33abf66a61937245c2b9c841aa12a5,0,0,0.064370994,0.044390707,0,0
033b62167e7358c429738092109311af696e9137,4aca53686779f210486de49f846da92d3e61b89e,0,0,0.059929968,0.104442414,0,0
033b62167e7358c429738092109311af696e9137,53e3672833c31de60ba3fae98c4c1908ea051597,0,0.024390244,0,0.016829417,0,0
033b62167e7358c429738092109311af696e9137,1f5ee43b3211fa0d2d9ec091526700f3a85a5af1,0,0,0,0.038037688,0,0
033b62167e7358c429738092109311af696e9137,e93ae22624a3864edfc368f13a27e60fc26e47bd,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,0ab17d561018c4688b3be0cade0db76b202aac73,0,0.088235294,0,0.026820734,-1,0
033b62167e7358c429738092109311af696e9137,9d2e5af5b73d242f949c4d3ca3a4f9e096bb4dab,0,0,0.064370994,0.048067518,0,0
033b62167e7358c429738092109311af696e9137,ba33d081452cb73c9053066d9a7c722005c8d62b,0,0.033333333,0,0.045714233,0,0
033b62167e7358c429738092109311af696e9137,ddb8bd31367bec7a87339b0b4cdad7c38a310e7d,0,0.022727273,0,0.030154501,-1,0
033b62167e7358c429738092109311af696e9137,f5dd773e89e8ab624db01245f2f729661b30eb68,0,0,0,0.014718697,0,0
033b62167e7358c429738092109311af696e9137,2d266b1f8b9acf361dddb86cb5cb7ea82e15b25a,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,d112f17f220059c83239d7ded112cc5fe2be6b62,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,99c7a30a29ff46e1af651cf73fbf13811e589117,0,0,0,0.02719421,0,1
033b62167e7358c429738092109311af696e9137,d383129c3bca9d5697b2ec8b32e8a4c402ef1212,0,0.038461538,0,0.015458937,0,0
033b62167e7358c429738092109311af696e9137,ac78ad5c1c23c7b9d62ee044f7632cae509a00db,0,0.020833333,0,0.032559997,0,0
033b62167e7358c429738092109311af696e9137,7f18d83a4e816b2541eed363e063b485da82e8c1,0,0,0,0.037264791,-1,0
033b62167e7358c429738092109311af696e9137,c14f33e11bc1f2b5fee93b3ce4e8046433e26e11,0,0.040816327,0,0.102383425,0.111111111,0
033b62167e7358c429738092109311af696e9137,d73c0f85f08f0e576df4cb8b7e504f39530a2e26,0,0,0.119147193,-1,-1,0
033b62167e7358c429738092109311af696e9137,5250b0ceea33bcb01917777595e0f840fda6a49d,0,0.02020202,0,0.111792676,0,1
033b62167e7358c429738092109311af696e9137,7b77202599ca7309929c0953e4334f13c98bcb95,0,0,0,0.081451078,-1,0
033b62167e7358c429738092109311af696e9137,c9ece685ee33abc4d277d6c548dcf15b32ae087f,0,0.12,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,cb379ef01654e2bb7eca15e7af19f4c4ca9ac7b5,0,0.096774194,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,3028cea69735ee2131eb78e6b4408b2303e73881,0,0,0,0.037145959,0,0
033b62167e7358c429738092109311af696e9137,72fec1383b271edeb43862b06c7bfa34bf6ae983,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,7ed28593ac10a8a93d0d8a582f8e5d8cd7f4f67f,0,0,0.077347812,-1,-1,0
033b62167e7358c429738092109311af696e9137,00fb19b1e04aeb217a21ebdf810440829360347e,0,0.03125,0.056297158,-1,-1,0
033b62167e7358c429738092109311af696e9137,503668cd40bdd8ba512109ba78994ab9536573c1,0,0,0.069972543,0.117434542,0,0
033b62167e7358c429738092109311af696e9137,d8096d3027c2b03fed431c73bfcf14e1a9b8907e,0,0.021276596,0,0.039662245,0,0
033b62167e7358c429738092109311af696e9137,2a4acd40716b10590981f72e42719c08a9e7d2aa,0,0,0,0.064297075,0,0
033b62167e7358c429738092109311af696e9137,846d174bd73e84c91ac3870b7d85e9ab5b6a6460,0,0,0.150640185,-1,-1,0
033b62167e7358c429738092109311af696e9137,1dba8d54071c912dcfe4bb0e93027c84b0bcec06,0,0.025,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,84e4e313a6e11d78782a9e367914e461e3e990f5,0,0.041666667,0,0.03042578,0,1
033b62167e7358c429738092109311af696e9137,0e5f7a46168e64c73a8d05b670a2cc455da46be4,0,0.04,0.056297158,0.120095047,-1,0
033b62167e7358c429738092109311af696e9137,5cee983d3e2ff2a080503f23d5d8b1002c56fa51,0,0.037037037,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,0bd600303beee17d7447985efe6f5e3a7ac8fde2,0,0.029411765,0,0,0,0
033b62167e7358c429738092109311af696e9137,cb04aca9305d3d00b0c551591c1b42bbbdc868a0,0,0.055555556,0,-1,-1,1
033b62167e7358c429738092109311af696e9137,de38876c99b160ff7f11314423d3fd5fdaeaf814,0,0.034482759,0.077347812,-1,-1,0
033b62167e7358c429738092109311af696e9137,743d4e78b6ae30077f0be3be344e55ea95030b09,0,0,0.056297158,0.138024652,0,0
033b62167e7358c429738092109311af696e9137,e07d1480cff7344b159b82ff47e430f562327906,0,0.045454545,0,0.056664051,-1,1
033b62167e7358c429738092109311af696e9137,23fdec4cde8d81c21217902474fea5109c79f0b1,0,0,0,0.059212193,-1,0
033b62167e7358c429738092109311af696e9137,07f3d4ee8ade9f3802fb89720d68c56c945ff453,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,7a72b9fdf731c524a40b69c6187bb215d69d0960,0,0.01010101,0,0.020927465,0,0
033b62167e7358c429738092109311af696e9137,6b7c8b2cb8b4caf52411240e15aa6427dc4d327b,0,0.034482759,0,0.048659906,0,0
033b62167e7358c429738092109311af696e9137,4e138213c788a2c287ec140f36fe60e1bbccab8f,0,0.043478261,0,0.025742087,0,0
033b62167e7358c429738092109311af696e9137,e913c63a082ea837958b27f6206a4fa233741b01,0,0,0.069972543,0.034496454,0,1
033b62167e7358c429738092109311af696e9137,cd2075de71b7cf409d0463497e81c100abcfde1d,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,ff642b4f74cc47748189b074381c24b9de3d59d4,0,0,0,0.044529619,0,0
033b62167e7358c429738092109311af696e9137,171c0aa92b49e27f661a9cb1dd990d2f529d21da,0,0,0,0.013292434,-1,0
033b62167e7358c429738092109311af696e9137,52b4a944a9b05b0a715fc5a140ac34776b45f9bd,0,0.05,0.064370994,0.070158379,0,0
033b62167e7358c429738092109311af696e9137,eb5adb4a67ce78f2902d73516cc3d34d38617504,0,0,0.053253837,-1,-1,0
033b62167e7358c429738092109311af696e9137,6df6e78970cf7c96258fc64c70c8132755468fae,0,0,0.077347812,-1,-1,0
033b62167e7358c429738092109311af696e9137,a5826ac95221fc7ebd6119309d5aeb9f1ae5d5e8,0,0,0.069972543,0.060594956,0,0
033b62167e7358c429738092109311af696e9137,444b0556cd65a3bb571cda5d8c4a7334e42c028a,0,0.035714286,0.062031568,0.227592811,-1,0
033b62167e7358c429738092109311af696e9137,4273ffccdddfc2c98bf94596875da2c93fb3ee6d,0,0.026315789,0.059929968,0.024910019,0,0
033b62167e7358c429738092109311af696e9137,bbd71b04c1325a2af179aa299351a1bb534f3f02,0,0,0,0.012902308,0,0
033b62167e7358c429738092109311af696e9137,305c6e03a0cc099384db50409e35a51237078972,0,0.095238095,0,0.049223852,0,0
033b62167e7358c429738092109311af696e9137,38bf4090b03bb50848876270a1ec8ba52f773004,0,0,0.10163067,-1,-1,1
033b62167e7358c429738092109311af696e9137,1dfc145c7fed418fc53277f38e8dde5aa02bfd1d,0,0,0.064370994,0.122221096,0,0
033b62167e7358c429738092109311af696e9137,6e808752c512994cdabe76296d51084521cb946a,0,0,0.069972543,0.129619694,-1,0
033b62167e7358c429738092109311af696e9137,d5d2c242a542985d69c15bb31bea1f65a496d365,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,0ed65d02e557bffe1245bae141c5a58382c12739,0,0,0,0.021905865,0,0
033b62167e7358c429738092109311af696e9137,e48db40331be4bf384cab1715b75ec6166266894,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,1a1c05098d3b54c671c0112756d4b047a9714d30,0,0,0.043109987,0.08410715,0,0
033b62167e7358c429738092109311af696e9137,5c51f4c567b2c179ac1f84c094d069a6a3bd57f4,0,0.027777778,0.069972543,-1,-1,0
033b62167e7358c429738092109311af696e9137,377339dcb2e51727d58eb835a5d2bb0c98eb304b,0,0,0,0.012115931,0,0
033b62167e7358c429738092109311af696e9137,4989d044398669aced0ed076d05dd23526c355da,0,0,0,0.027780054,0,0
033b62167e7358c429738092109311af696e9137,20324e90033dee12c9e95952c3097ca91773be1e,0,0,0,0.098721252,0,0
033b62167e7358c429738092109311af696e9137,935c83c4d9ca351fd5fa89a01d4afd8b868018a6,0,0.047619048,0.050656088,0.131349908,0,0
033b62167e7358c429738092109311af696e9137,b3fa2c51f49ef9582a431bc81f98ed43307ac28c,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,8d2b346fef5f74d44c07bf62ae37add77f86825a,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,c8721ed32a568218ae31810b3a01e9c59a4a0926,0,0,0,0.022158275,0,0
033b62167e7358c429738092109311af696e9137,9414e080608a9de387d1a28f27b8a2a69e86d9f4,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,c2328679051abb3e2ddf671c6154cca3588ccef3,0,0,0,0.022260058,0,0
033b62167e7358c429738092109311af696e9137,d13a14daff0f08283faea76d9b665b5583240bba,0,0,0,0.033656435,0,0
033b62167e7358c429738092109311af696e9137,4013cd8ae1aee7a415ab6f63c35b505d0fba12ce,0,0,0.077347812,0.134870846,-1,0
033b62167e7358c429738092109311af696e9137,a91ec4772bf81fd2173888868916982cc18409a4,0,0,0,0.0452898,0,0
033b62167e7358c429738092109311af696e9137,499396e217e4883d9815db37f18a8bf829a50d61,0,0,0,0.03527026,0,0
033b62167e7358c429738092109311af696e9137,fd63cb1470cb4c1760cc7f269844ba8ff1acaa27,0,0.142857143,0.048404819,-1,-1,0
033b62167e7358c429738092109311af696e9137,27cb283b482ab0b2b2eeadae03484ea0388363c0,0,0.038461538,0.077347812,-1,-1,0
033b62167e7358c429738092109311af696e9137,42d8ae54c46d2102818ab49e81fe9dc9ca8c3ee4,0,0.011904762,0.077347812,0.02032871,0,0
033b62167e7358c429738092109311af696e9137,30b5d9e7048b241635aa8980e428b980ea8d8feb,0,0,0,0.089961108,0,0
033b62167e7358c429738092109311af696e9137,7534412053032b300183447822d621aa97f088fd,0,0.060606061,0,0.043451009,0,0
033b62167e7358c429738092109311af696e9137,d9f430f4fb57236b96b6afe6765791c9cc3aab5e,0,0,0,0.084476744,0,0
033b62167e7358c429738092109311af696e9137,f3582e6bbef35eb7850ff8ff0e7712bb3a59e896,0,0,0.077347812,0.012837566,-1,0
033b62167e7358c429738092109311af696e9137,c4152314391e34b1ee3ac7a4999ed7d7b9a7b9fb,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,6b2884f812956c06ab4209188e8af507d6bac32f,0,0.027777778,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,1c18760a2f821c396f58707dec46672e270f1944,0,0,0,0.022066785,0,1
033b62167e7358c429738092109311af696e9137,be32d87c03d8c49a2b48f88b9f3f17340e7c8e6f,0,0,0.064370994,-1,-1,0
033b62167e7358c429738092109311af696e9137,27381ae0b5369ad4d58f93c7e374361488f0dff7,0,0,0,-1,-1,1
033b62167e7358c429738092109311af696e9137,8bd48c1226351204b53b7afcf3aab907ffec37ea,0,0,0,0.150157177,0,0
033b62167e7358c429738092109311af696e9137,6d4a55a7abd5924a262e8f6335cec042ef2fe27c,0,0,0.069972543,0.074632712,-1,0
033b62167e7358c429738092109311af696e9137,5b2956b392ad87638c24fd4a26eb7a6e2da5e71c,0,0,0.069972543,0.138400816,-1,0
033b62167e7358c429738092109311af696e9137,0e23d46e363ff137444fec33125f721f4b3a6c26,0,0,0.053253837,0.078401628,0,0
033b62167e7358c429738092109311af696e9137,1065feae8a07de60aba87dc3baf86267a7434362,0,0,0,0.015270195,0,0
033b62167e7358c429738092109311af696e9137,9d16984141c75221b70415a9e4b7b04ea53587b2,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,ade02dfd6a9e907509e478e3784e54d357e65eb8,0,0,0,0.096099612,0,0
033b62167e7358c429738092109311af696e9137,3bece0ce525b8fff86eb6592360dca3ac6d22022,0,0.025641026,0.059929968,0.035260709,-1,0
033b62167e7358c429738092109311af696e9137,ab6d0fd3fb7f5375c918ee6e3900bdf4556e8d15,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,219a3bd6d191ea8a05a61f87950f7df1f4c27ea4,0,0,0.19431434,0.020877669,0,0
033b62167e7358c429738092109311af696e9137,3ea742ff08e5b4e4091a94f0b71110a403ff49a8,0,0.00862069,0,0.041910697,0,0
033b62167e7358c429738092109311af696e9137,39e827965886b48d5684e81ad6dc2912c63f3021,0,0,0,0.034474023,-1,0
033b62167e7358c429738092109311af696e9137,15d5cc2e2ed39a75bce1ba4b946ac99d9ef1bb69,0,0,0,0.159923741,-1,0
033b62167e7358c429738092109311af696e9137,182af76ea812ce8dce28b3f5f43f66a3edd542b2,0,0,0.053253837,0.181947744,0,0
033b62167e7358c429738092109311af696e9137,38eebb0a48847ba5de078640da86434b77912bdb,0,0.047619048,0,0.065386034,0,0
033b62167e7358c429738092109311af696e9137,401f050656368ea4522507a26bfa69a1a1b0e1f3,0,0,0,0.028661797,0,0
033b62167e7358c429738092109311af696e9137,21986062c2e99911f954ddfa40eb84561badb717,0,0,0,0.127061039,0,0
033b62167e7358c429738092109311af696e9137,b305fd526405a0cf3d8f88c6afccac9a2c125dd0,0,0,0.069972543,0.095301041,0,0
033b62167e7358c429738092109311af696e9137,86678a56cd5b188208b5241893df3604357f56d7,0,0.03125,0,0.02460715,0,0
033b62167e7358c429738092109311af696e9137,4bd1009a2a912f26c2ca3ab8aa639015ed0620c5,0,0.181818182,0.150640185,0.054464692,0,0
033b62167e7358c429738092109311af696e9137,487f96497a390ca93aede1bc159a3587c234822e,0,0,0,0.003665421,0,0
033b62167e7358c429738092109311af696e9137,bfb09331dd78a14ea56a9abefe8d16ce762190e2,0,0.045454545,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,3fe60896f8b612996f28b2309674954a816d3526,0,0.022222222,0,0.026947367,0,0
033b62167e7358c429738092109311af696e9137,e203c7e6d34bcaec9097522d6ba8b7382296d0ee,0,0,0.056297158,-1,-1,0
033b62167e7358c429738092109311af696e9137,7210184c60f933ce4bff11f3b554b02ebbdb4c04,0,0.009009009,0,0.005813437,0,0
033b62167e7358c429738092109311af696e9137,6abccba30cdbe725878bd009bfc66f53f2ad2ab6,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,7a4ed9a19b20b1f3e3c79598d0e828e26c723dc0,0,0,0.064370994,-1,-1,0
033b62167e7358c429738092109311af696e9137,0bbf2e9a38edb5c97d83c3c6bbff2a1a0b492f59,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,8639e396d1cdf07ef206dc1abff07b327f6cdb58,0,0.074074074,0.048404819,0.061583723,0,0
033b62167e7358c429738092109311af696e9137,5375aafd8b4ac9c1dc4c7f5f3119304f38c1c785,0,0.032258065,0,0.021612017,0,0
033b62167e7358c429738092109311af696e9137,99e02c655bb1f669af643264b411e5eb05e0520e,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,7405efeb889adec39ffb37b7153a5e241345ca12,0,0,0,0.003114532,0,0
033b62167e7358c429738092109311af696e9137,7234443f7df21a2262093b987bc102cadd2ce33f,0,0.046511628,0,0.018673126,0,1
033b62167e7358c429738092109311af696e9137,8687fb8ec00eaee8d711bfa084d90090c206a643,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,f5c67f250d99817470a9f5d42e2f34c48e88b70b,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,fbe73d4ed432684cceed626e935899479b04de9e,0,0,0.103715511,0.154783397,0,0
033b62167e7358c429738092109311af696e9137,29f42df04ea966f2a9c6973b8bbe4040214d45a4,0,0,0.069972543,0.013467919,0,0
033b62167e7358c429738092109311af696e9137,988882b3cc856c57ee420088589ac54243e13358,0,0,0.069972543,0.047203223,0,0
033b62167e7358c429738092109311af696e9137,2aaab4e7ae2ab187f504cba4c7c6fe3ac4c523c6,0,0.020833333,0,0.022615476,0,0
033b62167e7358c429738092109311af696e9137,baceca1c54599c744b45dd0c5723e4a1d19d4a2e,0,0,0,0.058410173,0,0
033b62167e7358c429738092109311af696e9137,375229db415f7ccc6ba10306712fdad6009a11f0,0,0,0,0.106735778,0,0
033b62167e7358c429738092109311af696e9137,5b32daf2131e16485159edc6db4c8765c9908324,0,0.041666667,0,0.044893946,0,0
033b62167e7358c429738092109311af696e9137,14ebb631ff4f494c20fe1fb39ca5b990a16955b1,0,0.037037037,0,0.042236472,0,0
033b62167e7358c429738092109311af696e9137,44e71c4fa666c94307e294e378f4e67aab5f3b81,0,0,0.059929968,0.083057644,0,1
033b62167e7358c429738092109311af696e9137,4aef46ee1f7e1f8432b847c9014794f58c04855c,0,0.024390244,0,0.036710932,0,0
033b62167e7358c429738092109311af696e9137,67be04b4993684e3a77b1b54d467dbfd5e9faf0d,0,0.029411765,0,0.064767344,0,1
033b62167e7358c429738092109311af696e9137,330f705d1da99e6e9cab28db3d881aeffc50a00d,0,0,0,0.032491292,0,0
033b62167e7358c429738092109311af696e9137,29cf0f90efde06de482c9bae6f2fcf19c7180a6c,0,0,0.056297158,0.068477742,0,0
033b62167e7358c429738092109311af696e9137,8348fc06e46820db0053f699cfeed637f065ffd0,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,26832c916189cf7bed032d48eb0b6329dc37fcfd,0,0.027027027,0,0.049607399,0,0
033b62167e7358c429738092109311af696e9137,fb70c871fc5ab5d896e96a78067b4d7252b90695,0,0.045454545,0.077347812,0.117066319,0,0
033b62167e7358c429738092109311af696e9137,b5a9808f171deb186cbbea27d06dc456a42cfbc0,0,0,0.12735953,0.135391816,0.111111111,0
033b62167e7358c429738092109311af696e9137,063ad0349f05c8aacbbb653ffcf01047a293fa30,0,0,0,0.029932399,-1,0
033b62167e7358c429738092109311af696e9137,9e560541694a2732eb9da21eba5aafd1811906b0,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,8f1b9b97183b8aa2caa0fb6c9563b14daabe8316,0,0.037313433,0.08768682,0.158790361,0,1
033b62167e7358c429738092109311af696e9137,7f0df1fae2c6350574c2d587fc46e53d5ac90ab4,0,0,0.056297158,0.116770877,0,0
033b62167e7358c429738092109311af696e9137,7cf360f2f94f79082a553e88f1357cfe23322384,0,0.02173913,0,0.007253833,-1,0
033b62167e7358c429738092109311af696e9137,0204604c6b65b2ac160ed4f6dcea9a3878f1decc,0,0,0.106585103,-1,-1,0
033b62167e7358c429738092109311af696e9137,70e1941dfe07620535f783ce9a8dd110de152cca,0,0,0,0.00912033,0,0
033b62167e7358c429738092109311af696e9137,2109bf2265bea1933667da9baf207e13cc7fb016,0,0,0.077347812,0.049916802,0,0
033b62167e7358c429738092109311af696e9137,ce8625072e718ea04c7e50aef697041294aea35b,0,0,0,0.045113394,0,0
033b62167e7358c429738092109311af696e9137,a5c09ca89701016f4af96d23085f75f66e0de709,0,0.041666667,0,0.012307308,0,0
033b62167e7358c429738092109311af696e9137,891e36dab6a93b7398b6648366c38498726ca920,0,0.027777778,0,0.028826089,0,0
033b62167e7358c429738092109311af696e9137,b32c462e6a5821c62c852bb42a8730eff880f8cd,0,0,0,0.015220975,0,0
033b62167e7358c429738092109311af696e9137,e3ca7797b4b5e7bca630318fc268ae4f51c12076,0,0.023255814,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,c103e3470c4b3dcc0403b9bb79bb3295a4000f83,0,0,0,0.085822171,-1,0
033b62167e7358c429738092109311af696e9137,335429a8a5a401b0604478a723179dbad0ee43e0,0,0.037037037,0.056297158,0.153388683,0,0
033b62167e7358c429738092109311af696e9137,7fe0397afcbaba70b83f6fb47306e1383cb3bf39,0,0.0625,0,0.047082816,0,0
033b62167e7358c429738092109311af696e9137,d0a60ece18aea7e12bfe570eb0016d221ed0d9ab,0,0,0,0.062994715,-1,0
033b62167e7358c429738092109311af696e9137,ac896b0f1998ba02d1107cc9c70dd84feb5a7bff,0,0.033333333,0,0.037525812,0.111111111,0
033b62167e7358c429738092109311af696e9137,686a1165cf4fc6f74a1ba469e10a6c0dc0f27e27,0,0,0.059929968,-1,-1,0
033b62167e7358c429738092109311af696e9137,d57aa46c0542915b67ff1857b11180df5ba21190,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,b794be7c4f20ac3d74c6a268c2e95e01feb0ec04,0,0.03125,0,0.019638265,0,0
033b62167e7358c429738092109311af696e9137,dde52e8312945770bfd98e1a59bed57d4a0be46e,0,0,0,0.019439292,0,0
033b62167e7358c429738092109311af696e9137,d4e9ae8b371778e4e83ae791d0c2f5690cfadc96,0,0,0.059929968,-1,-1,0
033b62167e7358c429738092109311af696e9137,6f12f092bdd12a97c2770eb00f4436ca373b4d90,0,0.045454545,0,0.196043634,0,0
033b62167e7358c429738092109311af696e9137,01a72c4dc3983f7460a9bf990c76003e2ac9dd85,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,99c5f149398cdc7794adaac4a41f26870513c302,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,0f9d1e68219a03f0d8d878eb467c21ab2ad7d082,0,0.020833333,0,0.009938256,0,0
033b62167e7358c429738092109311af696e9137,e84972a59a2bbf08b15c9940599b63d6c4942a5d,0,0,0.064370994,-1,-1,0
033b62167e7358c429738092109311af696e9137,472e05130c058a0a48b8cfb8a68d4f62c402530c,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,8b3f7fe44673a82003d7b536ff6430f2ddda633b,0,0,0,0.050572729,-1,0
033b62167e7358c429738092109311af696e9137,b7d6c897ce988a4bd704299c34e3a2a87c915184,0,0.034482759,0,0.016923046,0,0
033b62167e7358c429738092109311af696e9137,7972377f9aae3b407e829c1c0a1b30127734df34,0,0,0,-1,-1,0
033b62167e7358c429738092109311af696e9137,bf6101ac1d5ab933623bdf19d3ef2cee002dae06,0,0,0.059929968,-1,-1,0
033b62167e7358c429738092109311af696e9137,1fe27d2d33a2eb08c81f1dfa5689b137ca267ebd,0,0,0,0.0209044,0,0
033b62167e7358c429738092109311af696e9137,c35e1b2b16c2fe9c8e622d172cfd134797569c9b,0,0,0,0.017131014,-1,0
033b62167e7358c429738092109311af696e9137,7a12b46446e95fe5bcaca636e80e7da2dc4d2be6,0,0,0.112342779,-1,-1,0
033b62167e7358c429738092109311af696e9137,2736a6db02113accf86df50042c67be2172287be,0,0,0,0.035673754,0,0
033b62167e7358c429738092109311af696e9137,e88500eceea7b08bf80afbd23e8342c37d52c964,0,0.03030303,0.064370994,0.00906948,0.111111111,0
033b62167e7358c429738092109311af696e9137,1968e62687fca745369e387940296874e75a3410,0,0,0.059929968,-1,-1,0
033b62167e7358c429738092109311af696e9137,acd0c9f75152acd2a622be442d20f96b0a3225d4,0,0.037037037,0,0.011840257,-1,1
033b62167e7358c429738092109311af696e9137,5bea0be3e6db184244e15b99fed02cedc4737330,0,0,0.064370994,0.151328548,0,0
033b62167e7358c429738092109311af696e9137,5ea27e860d62a6a13f53aa0ce6fddf973e8db74d,0,0.02,0,0.054389355,-1,1
033b62167e7358c429738092109311af696e9137,2052171348b2b891e7a2cbf4d460df6c7d52bdcc,0,0.004854369,0,0.003478943,0,0
033b62167e7358c429738092109311af696e9137,82ac3bfe33d7f6ebba6ee8311c4dcbe2ae678a2a,0,0,0,0.045353474,0,0
033b62167e7358c429738092109311af696e9137,a1b4516e20ec779baf5dc88a4245fdce383e0c19,0,0,0.069972543,-1,-1,0
033b62167e7358c429738092109311af696e9137,5f92edc1434f8ae841a6d7284b3c5672336df493,0,0.058823529,0,0.043883957,0,0
033b62167e7358c429738092109311af696e9137,072b032e50a9d9bd5e1e5b5dba107e6f68093b45,0,0.019230769,0,0.02648802,0,0
033b62167e7358c429738092109311af696e9137,7c7f08060b6d0ed108c21529d645d51da86b0dee,0,0,0.059929968,0.126199993,0,0
033b62167e7358c429738092109311af696e9137,3cb83e6e98f370daeaafa51ff943b82ef6a09299,0,0.040816327,0,0.018566317,0,0
033b62167e7358c429738092109311af696e9137,64c29feb317f54f38a4b61aa1a4b619cd3b90018,0,0,0,0.045053741,0,0
